EID,Abstract,Year
2-s2.0-85142911979,https://www.scopus.com/record/display.url?eid=2-s2.0-85142911979&origin=resultslist,2022
2-s2.0-85143542671,https://www.scopus.com/record/display.url?eid=2-s2.0-85143542671&origin=resultslist,2022
2-s2.0-85102747295,https://www.scopus.com/record/display.url?eid=2-s2.0-85102747295&origin=resultslist,2020
2-s2.0-85173485753,https://www.scopus.com/record/display.url?eid=2-s2.0-85173485753&origin=resultslist,2023
2-s2.0-85174041484,https://www.scopus.com/record/display.url?eid=2-s2.0-85174041484&origin=resultslist,2023
2-s2.0-85191877965,https://www.scopus.com/record/display.url?eid=2-s2.0-85191877965&origin=resultslist,2023
2-s2.0-85098056502,https://www.scopus.com/record/display.url?eid=2-s2.0-85098056502&origin=resultslist,2020
2-s2.0-85176971405,https://www.scopus.com/record/display.url?eid=2-s2.0-85176971405&origin=resultslist,2023
2-s2.0-85175513379,https://www.scopus.com/record/display.url?eid=2-s2.0-85175513379&origin=resultslist,2023
2-s2.0-85170517019,https://www.scopus.com/record/display.url?eid=2-s2.0-85170517019&origin=resultslist,2023
2-s2.0-85182729293,https://www.scopus.com/record/display.url?eid=2-s2.0-85182729293&origin=resultslist,2023
2-s2.0-85187300967,https://www.scopus.com/record/display.url?eid=2-s2.0-85187300967&origin=resultslist,2023
2-s2.0-85172420853,https://www.scopus.com/record/display.url?eid=2-s2.0-85172420853&origin=resultslist,2023
2-s2.0-85137441917,https://www.scopus.com/record/display.url?eid=2-s2.0-85137441917&origin=resultslist,2023
2-s2.0-85136892230,https://www.scopus.com/record/display.url?eid=2-s2.0-85136892230&origin=resultslist,2023
2-s2.0-85141583012,https://www.scopus.com/record/display.url?eid=2-s2.0-85141583012&origin=resultslist,2023
2-s2.0-85173556710,https://www.scopus.com/record/display.url?eid=2-s2.0-85173556710&origin=resultslist,2023
2-s2.0-85178356438,https://www.scopus.com/record/display.url?eid=2-s2.0-85178356438&origin=resultslist,2023
2-s2.0-85130381945,https://www.scopus.com/record/display.url?eid=2-s2.0-85130381945&origin=resultslist,2022
2-s2.0-85130726969,https://www.scopus.com/record/display.url?eid=2-s2.0-85130726969&origin=resultslist,2023
2-s2.0-85149828652,https://www.scopus.com/record/display.url?eid=2-s2.0-85149828652&origin=resultslist,2022
2-s2.0-85176764615,https://www.scopus.com/record/display.url?eid=2-s2.0-85176764615&origin=resultslist,2023
2-s2.0-85191920450,https://www.scopus.com/record/display.url?eid=2-s2.0-85191920450&origin=resultslist,2022
2-s2.0-85102642874,https://www.scopus.com/record/display.url?eid=2-s2.0-85102642874&origin=resultslist,2021
2-s2.0-85178468028,https://www.scopus.com/record/display.url?eid=2-s2.0-85178468028&origin=resultslist,2023
2-s2.0-85152459937,https://www.scopus.com/record/display.url?eid=2-s2.0-85152459937&origin=resultslist,2023
2-s2.0-85160626556,https://www.scopus.com/record/display.url?eid=2-s2.0-85160626556&origin=resultslist,2023
2-s2.0-85117011983,https://www.scopus.com/record/display.url?eid=2-s2.0-85117011983&origin=resultslist,2021
2-s2.0-85180436111,https://www.scopus.com/record/display.url?eid=2-s2.0-85180436111&origin=resultslist,2023
2-s2.0-85149750257,https://www.scopus.com/record/display.url?eid=2-s2.0-85149750257&origin=resultslist,2023
2-s2.0-85099237712,https://www.scopus.com/record/display.url?eid=2-s2.0-85099237712&origin=resultslist,2022
2-s2.0-85174731016,https://www.scopus.com/record/display.url?eid=2-s2.0-85174731016&origin=resultslist,2023
2-s2.0-85166470395,https://www.scopus.com/record/display.url?eid=2-s2.0-85166470395&origin=resultslist,2022
2-s2.0-85181973207,https://www.scopus.com/record/display.url?eid=2-s2.0-85181973207&origin=resultslist,2023
2-s2.0-85114355235,https://www.scopus.com/record/display.url?eid=2-s2.0-85114355235&origin=resultslist,2022
2-s2.0-85180096538,https://www.scopus.com/record/display.url?eid=2-s2.0-85180096538&origin=resultslist,2023
2-s2.0-85148610202,https://www.scopus.com/record/display.url?eid=2-s2.0-85148610202&origin=resultslist,2023
2-s2.0-85145133982,https://www.scopus.com/record/display.url?eid=2-s2.0-85145133982&origin=resultslist,2020
2-s2.0-85145735486,https://www.scopus.com/record/display.url?eid=2-s2.0-85145735486&origin=resultslist,2022
2-s2.0-85148354710,https://www.scopus.com/record/display.url?eid=2-s2.0-85148354710&origin=resultslist,2023
2-s2.0-85141545006,https://www.scopus.com/record/display.url?eid=2-s2.0-85141545006&origin=resultslist,2020
2-s2.0-85115713041,https://www.scopus.com/record/display.url?eid=2-s2.0-85115713041&origin=resultslist,2021
2-s2.0-85173134192,https://www.scopus.com/record/display.url?eid=2-s2.0-85173134192&origin=resultslist,2023
2-s2.0-85135464724,https://www.scopus.com/record/display.url?eid=2-s2.0-85135464724&origin=resultslist,2022
2-s2.0-85161703177,https://www.scopus.com/record/display.url?eid=2-s2.0-85161703177&origin=resultslist,2023
2-s2.0-85144314934,https://www.scopus.com/record/display.url?eid=2-s2.0-85144314934&origin=resultslist,2020
2-s2.0-85161065866,https://www.scopus.com/record/display.url?eid=2-s2.0-85161065866&origin=resultslist,2023
2-s2.0-85165581156,https://www.scopus.com/record/display.url?eid=2-s2.0-85165581156&origin=resultslist,2023
2-s2.0-85139954496,https://www.scopus.com/record/display.url?eid=2-s2.0-85139954496&origin=resultslist,2022
2-s2.0-85183291997,https://www.scopus.com/record/display.url?eid=2-s2.0-85183291997&origin=resultslist,2023
2-s2.0-85178180102,https://www.scopus.com/record/display.url?eid=2-s2.0-85178180102&origin=resultslist,2023
2-s2.0-85162731025,https://www.scopus.com/record/display.url?eid=2-s2.0-85162731025&origin=resultslist,2023
2-s2.0-85178271403,https://www.scopus.com/record/display.url?eid=2-s2.0-85178271403&origin=resultslist,2023
2-s2.0-85169782022,https://www.scopus.com/record/display.url?eid=2-s2.0-85169782022&origin=resultslist,2023
2-s2.0-85149967363,https://www.scopus.com/record/display.url?eid=2-s2.0-85149967363&origin=resultslist,2023
2-s2.0-85130940299,https://www.scopus.com/record/display.url?eid=2-s2.0-85130940299&origin=resultslist,2021
2-s2.0-85107538809,https://www.scopus.com/record/display.url?eid=2-s2.0-85107538809&origin=resultslist,2021
2-s2.0-85178064678,https://www.scopus.com/record/display.url?eid=2-s2.0-85178064678&origin=resultslist,2023
2-s2.0-85103660784,https://www.scopus.com/record/display.url?eid=2-s2.0-85103660784&origin=resultslist,2020
2-s2.0-85168665611,https://www.scopus.com/record/display.url?eid=2-s2.0-85168665611&origin=resultslist,2023
2-s2.0-85165318581,https://www.scopus.com/record/display.url?eid=2-s2.0-85165318581&origin=resultslist,2023
2-s2.0-85190964982,https://www.scopus.com/record/display.url?eid=2-s2.0-85190964982&origin=resultslist,2023
2-s2.0-85166239665,https://www.scopus.com/record/display.url?eid=2-s2.0-85166239665&origin=resultslist,2023
2-s2.0-85178274178,https://www.scopus.com/record/display.url?eid=2-s2.0-85178274178&origin=resultslist,2023
2-s2.0-85182522943,https://www.scopus.com/record/display.url?eid=2-s2.0-85182522943&origin=resultslist,2023
2-s2.0-85079676170,https://www.scopus.com/record/display.url?eid=2-s2.0-85079676170&origin=resultslist,2020
2-s2.0-85135313442,https://www.scopus.com/record/display.url?eid=2-s2.0-85135313442&origin=resultslist,2022
2-s2.0-85188097225,https://www.scopus.com/record/display.url?eid=2-s2.0-85188097225&origin=resultslist,2022
2-s2.0-85096780290,https://www.scopus.com/record/display.url?eid=2-s2.0-85096780290&origin=resultslist,2021
2-s2.0-85175610469,https://www.scopus.com/record/display.url?eid=2-s2.0-85175610469&origin=resultslist,2023
2-s2.0-85130614313,https://www.scopus.com/record/display.url?eid=2-s2.0-85130614313&origin=resultslist,2022
2-s2.0-85176945992,https://www.scopus.com/record/display.url?eid=2-s2.0-85176945992&origin=resultslist,2023
2-s2.0-85128300025,https://www.scopus.com/record/display.url?eid=2-s2.0-85128300025&origin=resultslist,2021
2-s2.0-85174262591,https://www.scopus.com/record/display.url?eid=2-s2.0-85174262591&origin=resultslist,2023
2-s2.0-85135439468,https://www.scopus.com/record/display.url?eid=2-s2.0-85135439468&origin=resultslist,2022
2-s2.0-85109830472,https://www.scopus.com/record/display.url?eid=2-s2.0-85109830472&origin=resultslist,2021
2-s2.0-85185224893,https://www.scopus.com/record/display.url?eid=2-s2.0-85185224893&origin=resultslist,2023
2-s2.0-85178073910,https://www.scopus.com/record/display.url?eid=2-s2.0-85178073910&origin=resultslist,2023
2-s2.0-85177986958,https://www.scopus.com/record/display.url?eid=2-s2.0-85177986958&origin=resultslist,2023
2-s2.0-85179789177,https://www.scopus.com/record/display.url?eid=2-s2.0-85179789177&origin=resultslist,2023
2-s2.0-85141412991,https://www.scopus.com/record/display.url?eid=2-s2.0-85141412991&origin=resultslist,2023
2-s2.0-85104051654,https://www.scopus.com/record/display.url?eid=2-s2.0-85104051654&origin=resultslist,2021
2-s2.0-85179879410,https://www.scopus.com/record/display.url?eid=2-s2.0-85179879410&origin=resultslist,2022
2-s2.0-85141046706,https://www.scopus.com/record/display.url?eid=2-s2.0-85141046706&origin=resultslist,2022
2-s2.0-85120464497,https://www.scopus.com/record/display.url?eid=2-s2.0-85120464497&origin=resultslist,2021
2-s2.0-85126222996,https://www.scopus.com/record/display.url?eid=2-s2.0-85126222996&origin=resultslist,2022
2-s2.0-85124532254,https://www.scopus.com/record/display.url?eid=2-s2.0-85124532254&origin=resultslist,2021
2-s2.0-85139016264,https://www.scopus.com/record/display.url?eid=2-s2.0-85139016264&origin=resultslist,2021
2-s2.0-85168125700,https://www.scopus.com/record/display.url?eid=2-s2.0-85168125700&origin=resultslist,2023
2-s2.0-85142672616,https://www.scopus.com/record/display.url?eid=2-s2.0-85142672616&origin=resultslist,2022
2-s2.0-85141405275,https://www.scopus.com/record/display.url?eid=2-s2.0-85141405275&origin=resultslist,2021
2-s2.0-85137467735,https://www.scopus.com/record/display.url?eid=2-s2.0-85137467735&origin=resultslist,2020
2-s2.0-85153179240,https://www.scopus.com/record/display.url?eid=2-s2.0-85153179240&origin=resultslist,2023
2-s2.0-85174747893,https://www.scopus.com/record/display.url?eid=2-s2.0-85174747893&origin=resultslist,2023
2-s2.0-85132993325,https://www.scopus.com/record/display.url?eid=2-s2.0-85132993325&origin=resultslist,2022
2-s2.0-85139914948,https://www.scopus.com/record/display.url?eid=2-s2.0-85139914948&origin=resultslist,2022
2-s2.0-85129430137,https://www.scopus.com/record/display.url?eid=2-s2.0-85129430137&origin=resultslist,2022
2-s2.0-85122959651,https://www.scopus.com/record/display.url?eid=2-s2.0-85122959651&origin=resultslist,2022
2-s2.0-85094558714,https://www.scopus.com/record/display.url?eid=2-s2.0-85094558714&origin=resultslist,2020
2-s2.0-85143902193,https://www.scopus.com/record/display.url?eid=2-s2.0-85143902193&origin=resultslist,2022
2-s2.0-85178235032,https://www.scopus.com/record/display.url?eid=2-s2.0-85178235032&origin=resultslist,2023
2-s2.0-85162865305,https://www.scopus.com/record/display.url?eid=2-s2.0-85162865305&origin=resultslist,2023
2-s2.0-85130683725,https://www.scopus.com/record/display.url?eid=2-s2.0-85130683725&origin=resultslist,2022
2-s2.0-85167620224,https://www.scopus.com/record/display.url?eid=2-s2.0-85167620224&origin=resultslist,2023
2-s2.0-85187217684,https://www.scopus.com/record/display.url?eid=2-s2.0-85187217684&origin=resultslist,2023
2-s2.0-85092325562,https://www.scopus.com/record/display.url?eid=2-s2.0-85092325562&origin=resultslist,2020
2-s2.0-85176330291,https://www.scopus.com/record/display.url?eid=2-s2.0-85176330291&origin=resultslist,2023
2-s2.0-85144273402,https://www.scopus.com/record/display.url?eid=2-s2.0-85144273402&origin=resultslist,2022
2-s2.0-85168007316,https://www.scopus.com/record/display.url?eid=2-s2.0-85168007316&origin=resultslist,2023
2-s2.0-85174265677,https://www.scopus.com/record/display.url?eid=2-s2.0-85174265677&origin=resultslist,2023
2-s2.0-85170253211,https://www.scopus.com/record/display.url?eid=2-s2.0-85170253211&origin=resultslist,2023
2-s2.0-85179505724,https://www.scopus.com/record/display.url?eid=2-s2.0-85179505724&origin=resultslist,2023
2-s2.0-85187124977,https://www.scopus.com/record/display.url?eid=2-s2.0-85187124977&origin=resultslist,2021
2-s2.0-85174016865,https://www.scopus.com/record/display.url?eid=2-s2.0-85174016865&origin=resultslist,2023
2-s2.0-85122319650,https://www.scopus.com/record/display.url?eid=2-s2.0-85122319650&origin=resultslist,2022
2-s2.0-85141501545,https://www.scopus.com/record/display.url?eid=2-s2.0-85141501545&origin=resultslist,2022
2-s2.0-85139040131,https://www.scopus.com/record/display.url?eid=2-s2.0-85139040131&origin=resultslist,2022
2-s2.0-85137482806,https://www.scopus.com/record/display.url?eid=2-s2.0-85137482806&origin=resultslist,2022
2-s2.0-85099514887,https://www.scopus.com/record/display.url?eid=2-s2.0-85099514887&origin=resultslist,2021
2-s2.0-85088984741,https://www.scopus.com/record/display.url?eid=2-s2.0-85088984741&origin=resultslist,2020
2-s2.0-85108358926,https://www.scopus.com/record/display.url?eid=2-s2.0-85108358926&origin=resultslist,2021
2-s2.0-85165331366,https://www.scopus.com/record/display.url?eid=2-s2.0-85165331366&origin=resultslist,2023
2-s2.0-85180255495,https://www.scopus.com/record/display.url?eid=2-s2.0-85180255495&origin=resultslist,2023
2-s2.0-85150780797,https://www.scopus.com/record/display.url?eid=2-s2.0-85150780797&origin=resultslist,2023
2-s2.0-85127103427,https://www.scopus.com/record/display.url?eid=2-s2.0-85127103427&origin=resultslist,2022
2-s2.0-85082387671,https://www.scopus.com/record/display.url?eid=2-s2.0-85082387671&origin=resultslist,2020
2-s2.0-85116497265,https://www.scopus.com/record/display.url?eid=2-s2.0-85116497265&origin=resultslist,2021
2-s2.0-85174607044,https://www.scopus.com/record/display.url?eid=2-s2.0-85174607044&origin=resultslist,2023
2-s2.0-85143169447,https://www.scopus.com/record/display.url?eid=2-s2.0-85143169447&origin=resultslist,2023
2-s2.0-85077391119,https://www.scopus.com/record/display.url?eid=2-s2.0-85077391119&origin=resultslist,2020
2-s2.0-85153506868,https://www.scopus.com/record/display.url?eid=2-s2.0-85153506868&origin=resultslist,2023
2-s2.0-85173082395,https://www.scopus.com/record/display.url?eid=2-s2.0-85173082395&origin=resultslist,2023
2-s2.0-85177050754,https://www.scopus.com/record/display.url?eid=2-s2.0-85177050754&origin=resultslist,2023
2-s2.0-85151424356,https://www.scopus.com/record/display.url?eid=2-s2.0-85151424356&origin=resultslist,2023
2-s2.0-85152341171,https://www.scopus.com/record/display.url?eid=2-s2.0-85152341171&origin=resultslist,2022
2-s2.0-85187700250,https://www.scopus.com/record/display.url?eid=2-s2.0-85187700250&origin=resultslist,2023
2-s2.0-85099982525,https://www.scopus.com/record/display.url?eid=2-s2.0-85099982525&origin=resultslist,2021
2-s2.0-85153510791,https://www.scopus.com/record/display.url?eid=2-s2.0-85153510791&origin=resultslist,2023
2-s2.0-85096904290,https://www.scopus.com/record/display.url?eid=2-s2.0-85096904290&origin=resultslist,2020
2-s2.0-85141407113,https://www.scopus.com/record/display.url?eid=2-s2.0-85141407113&origin=resultslist,2022
2-s2.0-85139934117,https://www.scopus.com/record/display.url?eid=2-s2.0-85139934117&origin=resultslist,2022
2-s2.0-85132523476,https://www.scopus.com/record/display.url?eid=2-s2.0-85132523476&origin=resultslist,2022
2-s2.0-85160501543,https://www.scopus.com/record/display.url?eid=2-s2.0-85160501543&origin=resultslist,2021
2-s2.0-85142837900,https://www.scopus.com/record/display.url?eid=2-s2.0-85142837900&origin=resultslist,2023
2-s2.0-85162724145,https://www.scopus.com/record/display.url?eid=2-s2.0-85162724145&origin=resultslist,2023
2-s2.0-85180629145,https://www.scopus.com/record/display.url?eid=2-s2.0-85180629145&origin=resultslist,2023
2-s2.0-85171303708,https://www.scopus.com/record/display.url?eid=2-s2.0-85171303708&origin=resultslist,2023
2-s2.0-85119524368,https://www.scopus.com/record/display.url?eid=2-s2.0-85119524368&origin=resultslist,2021
2-s2.0-85169044277,https://www.scopus.com/record/display.url?eid=2-s2.0-85169044277&origin=resultslist,2023
2-s2.0-85085736687,https://www.scopus.com/record/display.url?eid=2-s2.0-85085736687&origin=resultslist,2020
2-s2.0-85115902118,https://www.scopus.com/record/display.url?eid=2-s2.0-85115902118&origin=resultslist,2021
2-s2.0-85145653554,https://www.scopus.com/record/display.url?eid=2-s2.0-85145653554&origin=resultslist,2022
2-s2.0-85171525606,https://www.scopus.com/record/display.url?eid=2-s2.0-85171525606&origin=resultslist,2023
2-s2.0-85179065425,https://www.scopus.com/record/display.url?eid=2-s2.0-85179065425&origin=resultslist,2023
2-s2.0-85165029722,https://www.scopus.com/record/display.url?eid=2-s2.0-85165029722&origin=resultslist,2023
2-s2.0-85151061799,https://www.scopus.com/record/display.url?eid=2-s2.0-85151061799&origin=resultslist,2023
2-s2.0-85160253955,https://www.scopus.com/record/display.url?eid=2-s2.0-85160253955&origin=resultslist,2023
2-s2.0-85103378847,https://www.scopus.com/record/display.url?eid=2-s2.0-85103378847&origin=resultslist,2021
2-s2.0-85153126746,https://www.scopus.com/record/display.url?eid=2-s2.0-85153126746&origin=resultslist,2022
2-s2.0-85167460388,https://www.scopus.com/record/display.url?eid=2-s2.0-85167460388&origin=resultslist,2023
2-s2.0-85149538353,https://www.scopus.com/record/display.url?eid=2-s2.0-85149538353&origin=resultslist,2023
2-s2.0-85102566567,https://www.scopus.com/record/display.url?eid=2-s2.0-85102566567&origin=resultslist,2021
2-s2.0-85103069578,https://www.scopus.com/record/display.url?eid=2-s2.0-85103069578&origin=resultslist,2020
2-s2.0-85164178223,https://www.scopus.com/record/display.url?eid=2-s2.0-85164178223&origin=resultslist,2023
2-s2.0-85176579952,https://www.scopus.com/record/display.url?eid=2-s2.0-85176579952&origin=resultslist,2022
2-s2.0-85179206104,https://www.scopus.com/record/display.url?eid=2-s2.0-85179206104&origin=resultslist,2022
2-s2.0-85100582135,https://www.scopus.com/record/display.url?eid=2-s2.0-85100582135&origin=resultslist,2022
2-s2.0-85167735976,https://www.scopus.com/record/display.url?eid=2-s2.0-85167735976&origin=resultslist,2023
2-s2.0-85124084430,https://www.scopus.com/record/display.url?eid=2-s2.0-85124084430&origin=resultslist,2023
2-s2.0-85089876309,https://www.scopus.com/record/display.url?eid=2-s2.0-85089876309&origin=resultslist,2020
2-s2.0-85131731755,https://www.scopus.com/record/display.url?eid=2-s2.0-85131731755&origin=resultslist,2023
2-s2.0-85191478049,https://www.scopus.com/record/display.url?eid=2-s2.0-85191478049&origin=resultslist,2023
2-s2.0-85139364466,https://www.scopus.com/record/display.url?eid=2-s2.0-85139364466&origin=resultslist,2020
2-s2.0-85139485060,https://www.scopus.com/record/display.url?eid=2-s2.0-85139485060&origin=resultslist,2022
2-s2.0-85120549749,https://www.scopus.com/record/display.url?eid=2-s2.0-85120549749&origin=resultslist,2021
2-s2.0-85148115943,https://www.scopus.com/record/display.url?eid=2-s2.0-85148115943&origin=resultslist,2022
2-s2.0-85177046978,https://www.scopus.com/record/display.url?eid=2-s2.0-85177046978&origin=resultslist,2023
2-s2.0-85134640548,https://www.scopus.com/record/display.url?eid=2-s2.0-85134640548&origin=resultslist,2022
2-s2.0-85187255614,https://www.scopus.com/record/display.url?eid=2-s2.0-85187255614&origin=resultslist,2023
2-s2.0-85159077555,https://www.scopus.com/record/display.url?eid=2-s2.0-85159077555&origin=resultslist,2022
2-s2.0-85180989690,https://www.scopus.com/record/display.url?eid=2-s2.0-85180989690&origin=resultslist,2021
2-s2.0-85185222841,https://www.scopus.com/record/display.url?eid=2-s2.0-85185222841&origin=resultslist,2023
2-s2.0-85150676122,https://www.scopus.com/record/display.url?eid=2-s2.0-85150676122&origin=resultslist,2022
2-s2.0-85179557880,https://www.scopus.com/record/display.url?eid=2-s2.0-85179557880&origin=resultslist,2023
2-s2.0-85168274679,https://www.scopus.com/record/display.url?eid=2-s2.0-85168274679&origin=resultslist,2023
2-s2.0-85174193382,https://www.scopus.com/record/display.url?eid=2-s2.0-85174193382&origin=resultslist,2023
2-s2.0-85164294285,https://www.scopus.com/record/display.url?eid=2-s2.0-85164294285&origin=resultslist,2022
2-s2.0-85141732550,https://www.scopus.com/record/display.url?eid=2-s2.0-85141732550&origin=resultslist,2023
2-s2.0-85146572908,https://www.scopus.com/record/display.url?eid=2-s2.0-85146572908&origin=resultslist,2022
2-s2.0-85116313767,https://www.scopus.com/record/display.url?eid=2-s2.0-85116313767&origin=resultslist,2022
2-s2.0-85174492824,https://www.scopus.com/record/display.url?eid=2-s2.0-85174492824&origin=resultslist,2023
2-s2.0-85149041511,https://www.scopus.com/record/display.url?eid=2-s2.0-85149041511&origin=resultslist,2023
2-s2.0-85179138583,https://www.scopus.com/record/display.url?eid=2-s2.0-85179138583&origin=resultslist,2023
2-s2.0-85177618022,https://www.scopus.com/record/display.url?eid=2-s2.0-85177618022&origin=resultslist,2023
2-s2.0-85122532346,https://www.scopus.com/record/display.url?eid=2-s2.0-85122532346&origin=resultslist,2021
2-s2.0-85120956197,https://www.scopus.com/record/display.url?eid=2-s2.0-85120956197&origin=resultslist,2021
2-s2.0-85092631614,https://www.scopus.com/record/display.url?eid=2-s2.0-85092631614&origin=resultslist,2020
2-s2.0-85140268553,https://www.scopus.com/record/display.url?eid=2-s2.0-85140268553&origin=resultslist,2023
2-s2.0-85146369005,https://www.scopus.com/record/display.url?eid=2-s2.0-85146369005&origin=resultslist,2022
2-s2.0-85160004423,https://www.scopus.com/record/display.url?eid=2-s2.0-85160004423&origin=resultslist,2023
2-s2.0-85172020070,https://www.scopus.com/record/display.url?eid=2-s2.0-85172020070&origin=resultslist,2023
2-s2.0-85167714796,https://www.scopus.com/record/display.url?eid=2-s2.0-85167714796&origin=resultslist,2023
2-s2.0-85177463957,https://www.scopus.com/record/display.url?eid=2-s2.0-85177463957&origin=resultslist,2023
2-s2.0-85161562361,https://www.scopus.com/record/display.url?eid=2-s2.0-85161562361&origin=resultslist,2023
2-s2.0-85137403773,https://www.scopus.com/record/display.url?eid=2-s2.0-85137403773&origin=resultslist,2022
2-s2.0-85164267191,https://www.scopus.com/record/display.url?eid=2-s2.0-85164267191&origin=resultslist,2023
2-s2.0-85167431991,https://www.scopus.com/record/display.url?eid=2-s2.0-85167431991&origin=resultslist,2023
2-s2.0-85158887497,https://www.scopus.com/record/display.url?eid=2-s2.0-85158887497&origin=resultslist,2022
2-s2.0-85151049580,https://www.scopus.com/record/display.url?eid=2-s2.0-85151049580&origin=resultslist,2023
2-s2.0-85151703873,https://www.scopus.com/record/display.url?eid=2-s2.0-85151703873&origin=resultslist,2023
2-s2.0-85173980516,https://www.scopus.com/record/display.url?eid=2-s2.0-85173980516&origin=resultslist,2023
2-s2.0-85169151134,https://www.scopus.com/record/display.url?eid=2-s2.0-85169151134&origin=resultslist,2023
2-s2.0-85167868785,https://www.scopus.com/record/display.url?eid=2-s2.0-85167868785&origin=resultslist,2023
2-s2.0-85165241248,https://www.scopus.com/record/display.url?eid=2-s2.0-85165241248&origin=resultslist,2023
2-s2.0-85103466258,https://www.scopus.com/record/display.url?eid=2-s2.0-85103466258&origin=resultslist,2020
2-s2.0-85180289632,https://www.scopus.com/record/display.url?eid=2-s2.0-85180289632&origin=resultslist,2023
2-s2.0-85095427426,https://www.scopus.com/record/display.url?eid=2-s2.0-85095427426&origin=resultslist,2020
2-s2.0-85124335404,https://www.scopus.com/record/display.url?eid=2-s2.0-85124335404&origin=resultslist,2021
2-s2.0-85175247123,https://www.scopus.com/record/display.url?eid=2-s2.0-85175247123&origin=resultslist,2023
2-s2.0-85128768214,https://www.scopus.com/record/display.url?eid=2-s2.0-85128768214&origin=resultslist,2021
2-s2.0-85116491373,https://www.scopus.com/record/display.url?eid=2-s2.0-85116491373&origin=resultslist,2021
2-s2.0-85144714069,https://www.scopus.com/record/display.url?eid=2-s2.0-85144714069&origin=resultslist,2022
2-s2.0-85191201819,https://www.scopus.com/record/display.url?eid=2-s2.0-85191201819&origin=resultslist,2023
2-s2.0-85175869849,https://www.scopus.com/record/display.url?eid=2-s2.0-85175869849&origin=resultslist,2023
2-s2.0-85179081530,https://www.scopus.com/record/display.url?eid=2-s2.0-85179081530&origin=resultslist,2023
2-s2.0-85174003502,https://www.scopus.com/record/display.url?eid=2-s2.0-85174003502&origin=resultslist,2023
2-s2.0-85166257750,https://www.scopus.com/record/display.url?eid=2-s2.0-85166257750&origin=resultslist,2023
2-s2.0-85185878088,https://www.scopus.com/record/display.url?eid=2-s2.0-85185878088&origin=resultslist,2023
2-s2.0-85147428533,https://www.scopus.com/record/display.url?eid=2-s2.0-85147428533&origin=resultslist,2022
2-s2.0-85144793548,https://www.scopus.com/record/display.url?eid=2-s2.0-85144793548&origin=resultslist,2023
2-s2.0-85098060633,https://www.scopus.com/record/display.url?eid=2-s2.0-85098060633&origin=resultslist,2020
2-s2.0-85137416884,https://www.scopus.com/record/display.url?eid=2-s2.0-85137416884&origin=resultslist,2020
2-s2.0-85164150561,https://www.scopus.com/record/display.url?eid=2-s2.0-85164150561&origin=resultslist,2023
2-s2.0-85163842364,https://www.scopus.com/record/display.url?eid=2-s2.0-85163842364&origin=resultslist,2023
2-s2.0-85174356613,https://www.scopus.com/record/display.url?eid=2-s2.0-85174356613&origin=resultslist,2023
2-s2.0-85172277040,https://www.scopus.com/record/display.url?eid=2-s2.0-85172277040&origin=resultslist,2023
2-s2.0-85113889106,https://www.scopus.com/record/display.url?eid=2-s2.0-85113889106&origin=resultslist,2021
2-s2.0-85138608675,https://www.scopus.com/record/display.url?eid=2-s2.0-85138608675&origin=resultslist,2022
2-s2.0-85145003839,https://www.scopus.com/record/display.url?eid=2-s2.0-85145003839&origin=resultslist,2022
2-s2.0-85152600547,https://www.scopus.com/record/display.url?eid=2-s2.0-85152600547&origin=resultslist,2023
2-s2.0-85136819787,https://www.scopus.com/record/display.url?eid=2-s2.0-85136819787&origin=resultslist,2022
2-s2.0-85112179043,https://www.scopus.com/record/display.url?eid=2-s2.0-85112179043&origin=resultslist,2021
2-s2.0-85163383115,https://www.scopus.com/record/display.url?eid=2-s2.0-85163383115&origin=resultslist,2021
2-s2.0-85103011613,https://www.scopus.com/record/display.url?eid=2-s2.0-85103011613&origin=resultslist,2020
2-s2.0-85181558623,https://www.scopus.com/record/display.url?eid=2-s2.0-85181558623&origin=resultslist,2023
2-s2.0-85137147558,https://www.scopus.com/record/display.url?eid=2-s2.0-85137147558&origin=resultslist,2022
2-s2.0-85187367252,https://www.scopus.com/record/display.url?eid=2-s2.0-85187367252&origin=resultslist,2023
2-s2.0-85088111483,https://www.scopus.com/record/display.url?eid=2-s2.0-85088111483&origin=resultslist,2020
2-s2.0-85144208364,https://www.scopus.com/record/display.url?eid=2-s2.0-85144208364&origin=resultslist,2022
2-s2.0-85113809067,https://www.scopus.com/record/display.url?eid=2-s2.0-85113809067&origin=resultslist,2021
2-s2.0-85150124639,https://www.scopus.com/record/display.url?eid=2-s2.0-85150124639&origin=resultslist,2021
2-s2.0-85180009348,https://www.scopus.com/record/display.url?eid=2-s2.0-85180009348&origin=resultslist,2023
2-s2.0-85173615794,https://www.scopus.com/record/display.url?eid=2-s2.0-85173615794&origin=resultslist,2023
2-s2.0-85134154651,https://www.scopus.com/record/display.url?eid=2-s2.0-85134154651&origin=resultslist,2022
2-s2.0-85156261840,https://www.scopus.com/record/display.url?eid=2-s2.0-85156261840&origin=resultslist,2023
2-s2.0-85128772372,https://www.scopus.com/record/display.url?eid=2-s2.0-85128772372&origin=resultslist,2022
2-s2.0-85178186959,https://www.scopus.com/record/display.url?eid=2-s2.0-85178186959&origin=resultslist,2023
2-s2.0-85176592755,https://www.scopus.com/record/display.url?eid=2-s2.0-85176592755&origin=resultslist,2023
2-s2.0-85180646566,https://www.scopus.com/record/display.url?eid=2-s2.0-85180646566&origin=resultslist,2023
